season,player,player_id,age,team,pos,g,gs,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,cluster
2025,Isaiah Hartenstein,harteis01,26.0,OKC,C,57,53.0,1590.0,18.9,0.599,0.04,0.244,11.2,29.6,20.6,18.3,1.4,3.9,15.3,16.7,3.2,3.6,6.8,0.205,0.6,2.6,3.2,2.1,2
2025,Jaxson Hayes,hayesja02,24.0,LAL,C,56,35.0,1093.0,15.8,0.72,0.013,0.439,8.3,19.1,13.9,7.5,1.4,4.4,13.9,12.4,2.3,1.4,3.7,0.162,-1.6,1.3,-0.3,0.5,0
2025,Chet Holmgren,holmgch01,22.0,OKC,C,32,32.0,877.0,19.2,0.599,0.34,0.393,6.0,25.0,15.7,9.7,1.3,8.2,12.3,22.0,1.1,2.0,3.2,0.173,0.5,1.9,2.4,1.0,3
2025,Al Horford,horfoal01,38.0,BOS,C,60,42.0,1659.0,12.9,0.563,0.681,0.082,5.2,18.9,12.1,10.4,1.1,2.8,8.8,13.8,2.0,2.4,4.4,0.129,0.1,1.1,1.2,1.3,3
2025,Jay Huff,huffja01,26.0,MEM,C,64,2.0,748.0,18.2,0.666,0.656,0.184,4.3,13.9,9.1,7.0,1.0,6.9,9.3,19.6,1.6,1.0,2.5,0.162,2.5,1.0,3.5,1.1,3
2025,Jaren Jackson Jr.,jacksja02,25.0,MEM,C,74,74.0,2207.0,19.6,0.591,0.321,0.328,4.4,15.5,10.0,10.1,1.9,4.7,9.9,28.1,3.2,3.2,6.4,0.139,1.6,0.8,2.3,2.4,3
2025,Trayce Jackson-Davis,jackstr02,24.0,GSW,C,62,37.0,967.0,18.5,0.587,0.01,0.338,13.2,21.7,17.3,16.1,1.2,3.7,11.5,17.1,1.9,1.4,3.4,0.167,0.3,0.9,1.2,0.8,1
2025,Nikola Jokić,jokicni01,29.0,DEN,C,70,70.0,2571.0,32.0,0.663,0.243,0.331,9.0,28.2,19.1,44.1,2.4,1.6,12.8,29.5,12.7,3.8,16.4,0.307,9.9,3.3,13.3,9.8,2
2025,DeAndre Jordan,jordade01,36.0,DEN,C,56,5.0,691.0,15.4,0.621,0.0,0.457,14.0,30.3,22.6,9.5,1.1,3.5,19.2,12.8,0.9,0.9,1.8,0.127,-1.4,0.2,-1.2,0.2,0
2025,Walker Kessler,kesslwa01,23.0,UTA,C,58,58.0,1740.0,20.0,0.66,0.081,0.363,16.6,27.1,21.9,8.3,1.0,7.4,15.0,13.7,3.6,1.8,5.4,0.149,1.1,0.7,1.8,1.7,0
2025,Luke Kornet,kornelu01,29.0,BOS,C,73,16.0,1361.0,19.6,0.683,0.011,0.346,15.2,15.8,15.5,11.9,1.3,4.8,8.8,11.4,4.8,2.2,7.0,0.246,1.6,1.7,3.3,1.8,0
2025,Jock Landale,landajo01,29.0,HOU,C,42,3.0,500.0,16.0,0.59,0.171,0.263,11.7,17.6,14.6,10.3,1.3,1.8,11.0,15.7,1.0,0.7,1.7,0.159,0.0,0.4,0.4,0.3,1
2025,Dereck Lively II,livelde01,20.0,DAL,C,36,29.0,833.0,20.1,0.704,0.0,0.382,13.9,21.3,17.7,14.3,1.2,5.7,15.5,13.6,2.4,1.0,3.4,0.199,1.1,2.2,3.3,1.1,0
2025,Kevon Looney,looneke01,28.0,GSW,C,76,6.0,1142.0,17.0,0.535,0.018,0.356,16.9,26.9,21.8,14.3,2.0,3.1,10.8,13.3,2.2,2.1,4.3,0.182,-1.0,1.3,0.3,0.7,1
2025,Brook Lopez,lopezbr01,36.0,MIL,C,80,80.0,2546.0,14.8,0.624,0.482,0.178,5.0,11.8,8.6,7.8,0.9,5.4,9.1,15.8,3.6,2.9,6.6,0.124,0.4,0.4,0.8,1.8,3
2025,Yves Missi,missiyv01,20.0,NOP,C,73,67.0,1956.0,15.4,0.572,0.002,0.415,13.7,19.7,16.6,7.2,0.9,4.8,12.4,14.3,2.5,1.1,3.6,0.089,-1.6,-1.4,-3.0,-0.5,0
2025,Jusuf Nurkić,nurkiju01,30.0,2TM,C,51,32.0,1063.0,15.2,0.555,0.298,0.364,8.8,32.0,20.5,16.8,1.9,3.1,19.2,20.6,0.0,1.5,1.5,0.066,-2.2,0.9,-1.3,0.2,2
2025,Jusuf Nurkić,nurkiju01,30.0,PHO,C,25,23.0,592.0,12.6,0.556,0.362,0.423,8.9,33.6,21.6,10.9,1.9,2.5,22.8,18.7,-0.3,0.8,0.5,0.039,-3.9,0.5,-3.4,-0.2,2
2025,Onyeka Okongwu,okongon01,24.0,ATL,C,74,40.0,2064.0,19.0,0.634,0.216,0.316,11.4,24.0,17.5,11.4,1.6,3.0,10.4,17.3,4.9,2.3,7.2,0.168,1.2,0.2,1.3,1.7,0
2025,Kelly Olynyk,olynyke01,33.0,2TM,C,44,22.0,891.0,14.9,0.609,0.295,0.403,7.3,17.9,12.4,20.5,1.8,2.0,19.4,18.5,1.0,0.7,1.7,0.092,-1.1,0.4,-0.7,0.3,3
2025,Kelly Olynyk,olynyke01,33.0,NOP,C,20,20.0,508.0,14.8,0.596,0.24,0.433,7.6,17.5,12.4,20.4,1.6,2.1,18.7,18.2,0.6,0.3,0.8,0.077,-1.4,0.0,-1.4,0.1,3
2025,Mason Plumlee,plumlma01,34.0,PHO,C,74,21.0,1300.0,14.8,0.645,0.02,0.634,10.2,28.4,19.5,13.6,1.3,3.4,18.6,10.8,2.4,1.3,3.7,0.136,-1.5,1.0,-0.6,0.5,0
2025,Jakob Poeltl,poeltja01,29.0,TOR,C,57,56.0,1686.0,20.0,0.641,0.005,0.249,11.7,23.3,17.4,14.5,1.9,4.0,14.7,18.7,3.0,2.5,5.5,0.158,0.7,1.3,2.0,1.7,0
2025,Kristaps Porziņģis,porzikr01,29.0,BOS,C,42,42.0,1210.0,22.3,0.618,0.436,0.347,6.1,19.3,12.8,11.4,1.3,4.8,7.4,25.9,3.3,2.0,5.3,0.212,3.5,1.2,4.7,2.1,3
2025,Micah Potter,pottemi01,26.0,UTA,C,38,10.0,705.0,8.5,0.563,0.726,0.148,6.6,18.4,12.5,5.8,1.0,1.9,17.7,10.3,0.2,0.3,0.4,0.03,-2.9,-0.6,-3.5,-0.3,3
2025,Dwight Powell,poweldw01,33.0,DAL,C,55,3.0,551.0,12.9,0.713,0.082,0.705,9.5,13.7,11.7,12.5,1.6,3.3,18.4,7.6,1.2,0.5,1.7,0.147,-1.5,1.5,0.0,0.3,0
2025,Neemias Queta,quetane01,25.0,BOS,C,62,6.0,863.0,16.3,0.674,0.015,0.3,11.2,18.5,14.9,7.4,1.0,4.5,14.8,13.7,1.8,1.4,3.2,0.179,-1.7,1.0,-0.7,0.3,0
2025,Naz Reid,reidna01,25.0,MIN,C,80,17.0,2200.0,15.8,0.577,0.501,0.155,4.7,19.3,12.1,12.6,1.3,3.0,9.9,21.5,2.4,3.3,5.7,0.125,0.8,0.8,1.6,2.0,3
2025,Nick Richards,richani01,27.0,2TM,C,57,43.0,1256.0,16.6,0.634,0.006,0.461,13.1,27.5,20.4,5.9,0.5,4.2,16.3,17.3,1.8,1.2,3.0,0.114,-2.0,-1.3,-3.3,-0.4,0
