season,player,player_id,age,team,pos,g,gs,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,cluster
2025,Ryan Dunn,dunnry01,22.0,PHO,SF,74,44.0,1410.0,10.7,0.517,0.553,0.082,7.5,13.5,10.6,5.7,1.5,2.7,7.5,16.7,0.2,0.7,1.0,0.034,-2.9,-1.2,-4.1,-0.7,2
2025,Justin Edwards,edwarju01,21.0,PHI,SF,44,26.0,1155.0,11.3,0.559,0.503,0.122,4.3,10.4,7.3,8.9,1.9,1.4,11.0,16.9,0.4,0.5,0.9,0.039,-2.1,-1.6,-3.7,-0.5,1
2025,Kessler Edwards,edwarke02,24.0,DAL,SF,40,18.0,608.0,11.3,0.597,0.4,0.096,4.0,16.3,10.3,9.1,1.5,2.8,10.2,11.1,0.6,0.6,1.2,0.096,-2.0,0.6,-1.4,0.1,2
2025,Tosan Evbuomwan,evbuoto01,23.0,BRK,SF,28,0.0,665.0,11.6,0.53,0.35,0.332,5.2,15.8,10.2,12.9,1.8,1.5,13.4,19.1,0.0,0.6,0.6,0.044,-3.0,-0.3,-3.2,-0.2,2
2025,Simone Fontecchio,fontesi01,29.0,DET,SF,75,0.0,1237.0,9.7,0.544,0.609,0.225,4.7,14.5,9.6,6.9,1.2,0.9,11.6,15.8,0.4,1.2,1.6,0.063,-2.2,-0.7,-2.9,-0.3,1
2025,Haywood Highsmith,highsha01,28.0,MIA,SF,74,42.0,1818.0,9.9,0.583,0.596,0.11,4.4,10.8,7.7,8.4,1.9,2.0,11.6,11.3,1.3,2.1,3.3,0.088,-2.7,0.9,-1.9,0.1,1
2025,Ron Holland,hollaro01,19.0,DET,SF,81,2.0,1266.0,11.1,0.556,0.363,0.293,3.5,15.5,9.5,8.9,1.9,1.3,13.3,18.1,0.2,1.5,1.8,0.067,-3.3,0.3,-3.0,-0.3,0
2025,Caleb Houstan,houstca01,22.0,ORL,SF,58,6.0,788.0,9.4,0.605,0.842,0.089,2.6,8.6,5.5,6.4,1.4,0.7,6.2,11.7,0.9,0.9,1.8,0.109,-2.4,0.2,-2.2,0.0,1
2025,Jett Howard,howarje01,21.0,ORL,SF,60,0.0,701.0,7.1,0.491,0.71,0.088,3.1,8.6,5.7,9.6,0.9,1.5,11.7,19.2,-0.6,0.8,0.1,0.01,-4.1,-1.2,-5.3,-0.6,1
2025,De'Andre Hunter,huntede01,27.0,2TM,SF,64,9.0,1740.0,15.9,0.623,0.509,0.333,2.7,13.4,8.1,7.5,1.4,0.7,8.6,22.8,3.0,1.4,4.4,0.122,1.2,-0.8,0.4,1.0,1
2025,De'Andre Hunter,huntede01,27.0,ATL,SF,37,4.0,1064.0,15.8,0.616,0.502,0.358,2.7,12.5,7.5,7.8,1.4,0.4,9.4,24.2,1.6,0.6,2.2,0.1,0.9,-1.4,-0.4,0.4,1
2025,De'Andre Hunter,huntede01,27.0,CLE,SF,27,5.0,676.0,16.2,0.634,0.522,0.289,2.8,15.0,9.1,7.1,1.4,1.1,7.0,20.5,1.4,0.8,2.2,0.157,1.6,0.0,1.6,0.6,1
2025,Brandon Ingram,ingrabr01,27.0,NOP,SF,18,18.0,595.0,16.0,0.56,0.345,0.165,3.0,15.5,9.1,26.8,1.3,1.8,16.2,30.2,-0.2,0.2,0.0,0.001,1.4,-1.7,-0.3,0.3,3
2025,LeBron James,jamesle01,40.0,LAL,SF,70,70.0,2444.0,22.7,0.604,0.312,0.261,3.4,21.2,12.6,40.3,1.4,1.5,15.5,30.1,4.9,2.8,7.7,0.152,4.9,0.7,5.6,4.7,3
2025,Jaime Jaquez Jr.,jaqueja01,23.0,MIA,SF,66,17.0,1368.0,14.3,0.543,0.258,0.307,6.8,16.5,11.7,17.9,2.2,1.0,15.7,20.2,0.5,1.8,2.3,0.081,-1.4,0.5,-0.9,0.4,2
2025,Jalen Johnson,johnsja05,23.0,ATL,SF,36,36.0,1284.0,17.3,0.569,0.26,0.232,5.2,26.0,15.3,20.5,2.0,2.6,15.1,22.5,0.8,1.6,2.4,0.089,0.5,1.4,1.8,1.2,3
2025,Keldon Johnson,johnske04,25.0,SAS,SF,77,0.0,1838.0,15.6,0.572,0.356,0.252,6.5,15.1,10.8,10.2,1.3,1.1,8.3,21.6,2.2,1.0,3.2,0.083,0.0,-1.6,-1.6,0.2,2
2025,Derrick Jones Jr.,jonesde02,27.0,LAC,SF,77,55.0,1873.0,13.5,0.609,0.372,0.2,5.7,10.1,8.0,4.6,2.1,1.7,9.3,16.5,2.1,2.6,4.7,0.12,-1.0,0.7,-0.3,0.8,2
2025,Dillon Jones,jonesdi01,23.0,OKC,SF,54,3.0,551.0,8.1,0.464,0.474,0.211,6.0,17.3,11.8,12.6,1.4,0.7,16.2,13.3,-0.1,0.9,0.8,0.067,-4.3,0.3,-4.0,-0.3,0
2025,Herbert Jones,joneshe01,26.0,NOP,SF,20,20.0,648.0,10.4,0.541,0.419,0.233,3.6,9.6,6.5,13.8,2.8,1.3,15.6,14.6,0.1,0.3,0.4,0.033,-3.9,0.2,-3.6,-0.3,0
2025,Corey Kispert,kispeco01,25.0,WAS,SF,61,0.0,1602.0,11.0,0.584,0.584,0.156,2.3,9.5,5.9,9.7,0.8,0.8,9.6,17.5,1.0,0.1,1.1,0.032,-1.4,-2.2,-3.7,-0.7,1
2025,Dalton Knecht,knechda01,23.0,LAL,SF,78,16.0,1494.0,12.7,0.594,0.61,0.151,2.9,13.1,8.1,6.5,0.8,0.5,5.9,18.5,1.7,1.0,2.7,0.086,-0.1,-1.7,-1.8,0.1,1
2025,Zach LaVine,lavinza01,29.0,2TM,SF,74,74.0,2602.0,17.3,0.639,0.438,0.233,0.9,12.0,6.5,18.3,1.1,0.4,13.4,25.3,3.7,1.4,5.1,0.094,2.3,-1.6,0.7,1.8,3
2025,Zach LaVine,lavinza01,29.0,CHI,SF,42,42.0,1432.0,18.4,0.637,0.43,0.256,0.9,13.7,7.4,20.5,1.3,0.6,13.3,26.6,2.0,1.0,3.0,0.101,2.7,-1.0,1.6,1.3,3
2025,Kawhi Leonard,leonaka01,33.0,LAC,SF,37,37.0,1180.0,20.5,0.589,0.305,0.194,3.4,17.4,10.5,16.4,2.5,1.4,9.6,27.7,1.5,1.9,3.5,0.141,2.5,0.6,3.1,1.5,3
2025,Caris LeVert,leverca01,30.0,CLE,SF,38,3.0,904.0,14.4,0.58,0.497,0.279,2.7,9.9,6.4,20.0,1.8,1.9,13.2,18.1,1.3,1.0,2.3,0.124,0.5,0.7,1.2,0.7,1
2025,Naji Marshall,marshna01,27.0,DAL,SF,69,31.0,1919.0,15.1,0.584,0.306,0.225,4.4,14.0,9.3,15.8,1.8,0.5,12.5,20.0,2.0,1.5,3.5,0.087,-0.3,-0.5,-0.8,0.6,3
2025,Caleb Martin,martica02,29.0,2TM,SF,45,24.0,1218.0,9.6,0.513,0.339,0.322,4.8,11.7,8.2,10.7,1.9,1.8,13.9,14.4,0.0,0.7,0.6,0.025,-2.9,-0.2,-3.2,-0.4,0
2025,Caleb Martin,martica02,29.0,PHI,SF,31,24.0,943.0,10.1,0.531,0.375,0.319,5.0,11.6,8.2,10.2,1.8,2.1,14.0,14.2,0.1,0.5,0.6,0.03,-2.3,-0.2,-2.5,-0.1,2
2025,Cody Martin,martico01,29.0,2TM,SF,53,8.0,1173.0,11.3,0.509,0.465,0.188,4.8,15.9,10.3,13.0,2.4,2.7,12.7,14.7,0.1,1.2,1.3,0.054,-2.8,1.1,-1.7,0.1,2
2025,Cody Martin,martico01,29.0,CHO,SF,39,8.0,967.0,11.7,0.528,0.463,0.183,4.3,15.3,9.7,13.6,2.2,2.6,12.7,14.6,0.3,1.0,1.3,0.063,-2.3,1.1,-1.2,0.2,2
2025,Bennedict Mathurin,mathube01,22.0,IND,SF,72,49.0,2149.0,13.6,0.579,0.338,0.389,4.6,15.2,9.9,8.8,1.1,1.0,11.9,22.8,1.3,1.8,3.0,0.068,-1.3,-1.5,-2.9,-0.5,0
2025,Khris Middleton,middlkh01,33.0,2TM,SF,37,21.0,843.0,16.7,0.588,0.395,0.249,1.7,15.4,8.7,26.8,2.0,0.9,13.0,22.0,1.2,0.8,2.0,0.116,0.4,0.3,0.7,0.6,3
2025,Khris Middleton,middlkh01,33.0,MIL,SF,23,7.0,534.0,17.8,0.627,0.408,0.218,1.1,15.7,8.7,28.5,1.5,0.9,13.8,22.0,1.1,0.6,1.7,0.15,1.7,0.6,2.2,0.6,3
2025,Brandon Miller,millebr02,22.0,CHO,SF,27,27.0,924.0,14.0,0.54,0.597,0.161,2.8,12.5,7.6,18.3,1.5,2.1,12.6,27.7,-0.2,0.7,0.4,0.023,0.8,-0.8,0.0,0.4,3
2025,Trey Murphy III,murphtr02,24.0,NOP,SF,53,51.0,1854.0,17.3,0.598,0.522,0.274,2.7,13.2,7.8,15.9,1.5,2.0,9.9,23.7,3.0,0.5,3.5,0.091,2.1,-1.4,0.8,1.3,3
2025,Kris Murray,murrakr01,24.0,POR,SF,69,6.0,1040.0,9.1,0.472,0.43,0.204,7.7,11.3,9.5,9.0,1.6,1.5,12.4,13.9,-0.2,0.9,0.7,0.033,-3.1,0.1,-3.0,-0.3,0
2025,Svi Mykhailiuk,mykhasv01,27.0,UTA,SF,38,13.0,760.0,9.8,0.526,0.672,0.116,3.1,9.6,6.4,14.7,1.2,0.9,14.1,20.3,-0.2,0.1,-0.1,-0.009,-1.4,-2.1,-3.5,-0.3,1
2025,Aaron Nesmith,nesmiaa01,25.0,IND,SF,45,37.0,1123.0,14.6,0.653,0.515,0.211,3.7,13.9,8.8,6.6,1.5,1.4,8.2,17.4,1.9,1.0,2.9,0.126,0.0,-0.5,-0.5,0.4,1
2025,Royce O'Neale,onealro01,31.0,PHO,SF,75,22.0,1837.0,12.6,0.585,0.774,0.046,3.3,17.5,10.6,12.3,1.8,1.7,10.1,15.5,1.6,1.2,2.8,0.073,0.2,-0.1,0.1,1.0,1
2025,Kelly Oubre Jr.,oubreke01,29.0,PHI,SF,60,57.0,2078.0,13.5,0.551,0.327,0.25,5.1,15.4,10.0,7.9,2.2,1.4,8.9,18.9,1.2,1.4,2.6,0.061,-1.7,-0.6,-2.3,-0.1,2
